maloaigiay,mssv,lydoxacnhan,dain,baosai,lydocapthe,lydosai,daky,dadongdau,daphat
1.0,DEE53B1AXPvAibaEXe+vL6q6thZ0Nu5juVpB1ljH,1,1.0,1.0,0,3,0,0,0.0
1.0,B3A50C98XPvAibaEXe+wmtNhlfgIwn75T0yboEDj,10,1.0,1.0,0,9,0,0,0.0
1.0,29026B5FXPvAibaEXe+y4Ivhjp8Sxrc1fKZ69ukD,1,1.0,0.0,0,0,1,1,1.0
1.0,29026B5FXPvAibaEXe+y4Ivhjp8Sxrc1fKZ69ukD,7,1.0,0.0,0,0,1,1,1.0
1.0,A2CE0ED3XPvAibaEXe/7sxkigC7f54ExmsxGxStu,1,1.0,0.0,0,0,1,1,1.0
1.0,C1306640XPvAibaEXe+nZBq3b0XEhX/oZbtzk5F7,1,1.0,0.0,0,0,1,1,1.0
1.0,931C7551XPvAibaEXe9ysTifnGoMwRbIrVzkrPrw,5,1.0,1.0,0,9,0,0,0.0
1.0,CD4BB846XPvAibaEXe/BqA0y8R3TRQX6Z3Fs2mNg,1,1.0,0.0,0,0,1,1,1.0
1.0,5792EF1AXPvAibaEXe/YKAlYnC3m90v7yzvt+OYP,1,1.0,0.0,0,0,1,1,1.0
1.0,FE25A31FXPvAibaEXe9ysTifnGoMwXLM1KaSxzuV,1,1.0,0.0,0,0,1,1,1.0
1.0,9CB66503XPvAibaEXe9E+KuE/nFliVHlSAEdjpcv,1,1.0,0.0,0,0,1,1,1.0
1.0,FE25A31FXPvAibaEXe9ysTifnGoMwXLM1KaSxzuV,10,1.0,0.0,0,0,1,1,1.0
1.0,1FD78E1AXPvAibaEXe+suUpvSAu/ow72FkE6z3mz,1,1.0,0.0,0,0,1,1,1.0
1.0,3E437E83XPvAibaEXe+cD1fKElqxL3AMjMxrtDdl,1,1.0,0.0,0,0,1,1,1.0
1.0,3E437E83XPvAibaEXe+cD1fKElqxL3AMjMxrtDdl,10,1.0,0.0,0,0,1,1,1.0
1.0,53BABCB4XPvAibaEXe+5f3nhbX2eh3E+k8+0vrzk,1,1.0,0.0,0,0,1,1,1.0
1.0,05654038XPvAibaEXe9JdUmjPcaT8qIMCNLlkTTg,1,1.0,0.0,0,0,1,1,1.0
1.0,72C3C3A0XPvAibaEXe+/EkvXK98KbXqcwClyL444,1,1.0,0.0,0,0,1,1,1.0
1.0,DC3809C1XPvAibaEXe+suUpvSAu/oxffaDJ7qIWv,1,1.0,0.0,0,0,1,1,1.0
1.0,7DD67D55XPvAibaEXe9fwZBwsCOuQDQOEu4l2Y3B,1,1.0,0.0,0,0,1,1,1.0
1.0,5666EAF4XPvAibaEXe+Z7KfNHYLttJaLI+SH+DpO,1,1.0,1.0,0,3,1,1,1.0
1.0,50F45E0FXPvAibaEXe+1j/AqdkpM28+W/hgGnHN2,1,1.0,0.0,0,0,1,1,1.0
1.0,F9AD085CXPvAibaEXe/asAVnWDRS7ejs/e1rGnUq,1,1.0,0.0,0,0,1,1,1.0
1.0,B3134F24XPvAibaEXe+lwq621ApacZLQAtrpniF4,1,1.0,0.0,0,0,1,1,1.0
1.0,B5953D10XPvAibaEXe+BHZkA9XgGXWnkm2L+acxT,1,1.0,0.0,0,0,1,1,1.0
1.0,4EFDD87AXPvAibaEXe9KDsVv3cRkMWdQWQoVDwM7,1,1.0,0.0,0,0,1,1,1.0
1.0,4EFDD87AXPvAibaEXe9KDsVv3cRkMWdQWQoVDwM7,7,1.0,0.0,0,0,1,1,1.0
1.0,E767B626XPvAibaEXe+gsTDvgY5pDm1ypgCXf+4o,1,1.0,1.0,0,3,1,1,1.0
1.0,F9D4ADE3XPvAibaEXe/Bn5cQSu92WdvhrUcea56c,1,1.0,0.0,0,0,1,1,1.0
1.0,6D2B7E26XPvAibaEXe+5oCRQPDKXslWeGXbv4Kro,1,1.0,0.0,0,0,1,1,1.0
1.0,D06A6062XPvAibaEXe+lo6eJkHWaQfW61NRig7M4,1,1.0,0.0,0,0,1,1,1.0
1.0,082CA1BDXPvAibaEXe9h45naFhFKYgXejbIyWnsM,1,1.0,0.0,0,0,1,1,1.0
1.0,B5E88CAEXPvAibaEXe/XBbLEWRhgQfjbMw/hCyqY,1,1.0,0.0,0,0,1,1,1.0
1.0,0113B184XPvAibaEXe+TFgEDwYNnvZZmdVYGpoeH,1,1.0,0.0,0,0,1,1,1.0
1.0,72CEA909XPvAibaEXe+vL6q6thZ0NkWLVg2Q6x2D,10,1.0,0.0,0,0,1,1,1.0
1.0,C34CF498XPvAibaEXe/V2dF0qjs8bbDxE9T+yGjr,1,1.0,0.0,0,0,1,1,1.0
1.0,C5AB8E67XPvAibaEXe+5f3nhbX2eh0F3gDayami1,1,1.0,0.0,0,0,1,1,1.0
1.0,7081FE0AXPvAibaEXe/WSo41+3xFkBWpG5iRJavV,1,1.0,0.0,0,0,1,1,1.0
1.0,16765E4EXPvAibaEXe9Z67almz7y5p5Ev/WkDmP/,1,1.0,0.0,0,0,1,1,1.0
1.0,4F405B4CXPvAibaEXe/7sxkigC7f5+CSJR/5yXnW,1,1.0,0.0,0,0,1,1,1.0
1.0,861C639FXPvAibaEXe+TFgEDwYNnvaxZ22c6n1Hy,8,1.0,0.0,0,0,1,1,1.0
1.0,981C7989XPvAibaEXe9P07hcrvmhCcxHupzWlaJ2,1,1.0,0.0,0,0,1,1,1.0
1.0,F309234EXPvAibaEXe/YKAlYnC3m9+IBO6iZJ0Cn,1,1.0,0.0,0,0,1,1,1.0
1.0,A6066FB1XPvAibaEXe8ydgsBCmjqAwCLOP/9AoDk,1,1.0,0.0,0,0,1,1,1.0
1.0,72CEA909XPvAibaEXe+vL6q6thZ0NkWLVg2Q6x2D,1,1.0,0.0,0,0,1,1,1.0
1.0,EFD742CDXPvAibaEXe8k9aD0YXzUPiN76vauZRDr,1,1.0,1.0,0,3,0,0,0.0
1.0,530FE4E9XPvAibaEXe+4hxKfaQWuhFsElpA2NjHn,1,1.0,0.0,0,0,1,1,1.0
1.0,CD7A6C19XPvAibaEXe97hU2RTHdNnNIGUUu3Ml4m,1,1.0,0.0,0,0,1,1,1.0
1.0,AC1D5CB1XPvAibaEXe+BHZkA9XgGXbBgkPwySdH1,1,1.0,0.0,0,0,1,1,1.0
1.0,CD7A6C19XPvAibaEXe97hU2RTHdNnNIGUUu3Ml4m,10,1.0,0.0,0,0,1,1,1.0
1.0,BE09BA7AXPvAibaEXe8jolcsAIssTIvxT6IyMVWg,1,1.0,0.0,0,0,1,1,1.0
1.0,83D3F6C9XPvAibaEXe/Dy4K4yiQpOP6IiL6XGDu/,8,1.0,0.0,0,0,1,1,1.0
1.0,4CD37F46XPvAibaEXe8ge2UHv4J4Byyo6uzLKM42,1,1.0,0.0,0,0,1,1,1.0
1.0,516D213CXPvAibaEXe9JdUmjPcaT8sQIfWYBArTw,1,1.0,1.0,0,3,0,0,0.0
1.0,CEC75FD2XPvAibaEXe83EtiN4MI2nirXiNqj+z66,1,1.0,0.0,0,0,1,1,1.0
1.0,12611C99XPvAibaEXe+5f3nhbX2ehzcDuHScafUQ,1,1.0,1.0,0,3,0,0,0.0
1.0,105A1756XPvAibaEXe9KDsVv3cRkMQK+9a3JNn+S,10,1.0,1.0,0,9,0,0,0.0
1.0,24DC3D8AXPvAibaEXe8ge2UHv4J4B18QuY8RUYi8,1,1.0,0.0,0,0,1,1,1.0
1.0,CDECC408XPvAibaEXe/WSo41+3xFkIeZmNo57iDR,1,1.0,0.0,0,0,1,1,1.0
1.0,57C7C955XPvAibaEXe+9GFX9aWroRJfzpb5XMZKA,1,1.0,0.0,0,0,1,1,1.0
1.0,E1652F36XPvAibaEXe9Z67almz7y5to7nwXv95ya,1,1.0,0.0,0,0,1,1,1.0
1.0,5AB8A128XPvAibaEXe//3t8+us0X0ntc6JtI8i2K,1,1.0,0.0,0,0,1,1,1.0
1.0,5FDF1690XPvAibaEXe9upvU5DvuC9qBGP7U5a1U3,1,1.0,0.0,0,0,1,1,1.0
1.0,CD52678BXPvAibaEXe97hU2RTHdNnHA5E5DKdC+D,1,1.0,0.0,0,0,1,1,1.0
1.0,1DA0751EXPvAibaEXe+y4Ivhjp8SxoECWfMevnWg,1,1.0,0.0,0,0,1,1,1.0
1.0,AC8730D2XPvAibaEXe/6muSCAeQUC4blsS+RVJIO,1,1.0,0.0,0,0,1,1,1.0
1.0,BE375BAAXPvAibaEXe9JDlHA4z2GHJ3/PVStCxR2,1,1.0,0.0,0,0,0,0,0.0
1.0,B07AA9C3XPvAibaEXe+NmgQbVGcjJxAr0cne+s9Z,1,1.0,0.0,0,0,1,1,1.0
1.0,A7930FD4XPvAibaEXe86736b6Ol+/NWYAIVhPTcM,1,1.0,0.0,0,0,1,1,1.0
1.0,6CDA0ED7XPvAibaEXe+BHZkA9XgGXSS4BHzShGje,1,1.0,0.0,0,0,1,1,1.0
1.0,6414F481XPvAibaEXe/7sxkigC7f53KmBMGfVHCX,1,1.0,0.0,0,0,1,1,1.0
1.0,7A738F49XPvAibaEXe9JdUmjPcaT8j/zEgIGtBEJ,1,1.0,0.0,0,0,1,1,1.0
1.0,088767B5XPvAibaEXe+Y5CB/5gt3MAZxW0JDh9YA,1,1.0,0.0,0,0,1,1,1.0
1.0,F751BE36XPvAibaEXe/lOccskaOiO+4LaUqrFAPR,1,1.0,0.0,0,0,1,1,1.0
1.0,D42204FAXPvAibaEXe9JDlHA4z2GHKwE3JWl7+uT,1,1.0,0.0,0,0,1,1,1.0
1.0,1CE4CDB2XPvAibaEXe8ge2UHv4J4ByS1Gt3OtWsA,1,1.0,0.0,0,0,0,0,0.0
1.0,8DD54882XPvAibaEXe+lo6eJkHWaQfUDaN2PBVrw,1,1.0,0.0,0,0,1,1,1.0
1.0,3B334337XPvAibaEXe+9GFX9aWroRPhzn84Kn1g3,1,1.0,0.0,0,0,1,1,1.0
1.0,7A6522ADXPvAibaEXe/Xn8KZjn44ccxM/9JDq7YD,1,1.0,1.0,0,3,0,0,0.0
1.0,4532D5B1XPvAibaEXe/uH+ehSKMSjWW5YHwi0U5P,1,1.0,0.0,0,0,1,1,1.0
1.0,0FCB6532XPvAibaEXe879+AOg1gh8o0EEQcYQ8HR,1,1.0,0.0,0,0,1,1,1.0
1.0,1D719539XPvAibaEXe8/3iNqySORb0aV1QVzGOA5,10,1.0,0.0,0,0,1,1,1.0
1.0,CAF1C679XPvAibaEXe+yU1j0ocViqc3aOVuIyn2Y,1,1.0,0.0,0,0,1,1,1.0
1.0,E670C383XPvAibaEXe/zHDidEgqCTiLQarAqK+wV,1,1.0,0.0,0,0,1,1,1.0
1.0,E670C383XPvAibaEXe/zHDidEgqCTiLQarAqK+wV,7,1.0,0.0,0,0,1,1,1.0
1.0,17946C80XPvAibaEXe9lF2o7VejWNoJR7PTzcZwM,1,1.0,0.0,0,0,1,1,1.0
1.0,94D07C75XPvAibaEXe93PEySAJOVk2ldmZ8HMbbn,1,1.0,0.0,0,0,1,1,1.0
1.0,FE7E4CC2XPvAibaEXe8wMpKQnQ7j6Ih9R01KveHG,1,1.0,0.0,0,0,1,1,1.0
1.0,307D02BBXPvAibaEXe/Bn5cQSu92WYpWynSPa8Z8,1,1.0,0.0,0,0,1,1,1.0
1.0,534F880CXPvAibaEXe/caEx4rNa5qYi8oannUiVw,1,1.0,0.0,0,0,1,1,1.0
1.0,535EA14AXPvAibaEXe9VICkMSMM7nz6G5cs0Joco,1,1.0,0.0,0,0,1,1,1.0
1.0,D3CF8A69XPvAibaEXe9/su+qLcYDMseXWfkodzkh,1,1.0,0.0,0,0,1,1,1.0
1.0,9048DD88XPvAibaEXe9/su+qLcYDMq7JH7E5n9gX,1,1.0,0.0,0,0,1,1,1.0
1.0,270990B2XPvAibaEXe/yXiKgsgy0ssIlT09WGo+h,1,1.0,0.0,0,0,1,1,1.0
1.0,A64F2D22XPvAibaEXe99GOtI/HwJhVKeP4xqNblh,1,1.0,0.0,0,0,1,1,1.0
1.0,45674DCCXPvAibaEXe8s1xx8DWM0qiq9M9msGcc6,1,1.0,0.0,0,0,1,1,1.0
1.0,48D92F82XPvAibaEXe8Cym7B6GX+Tqsl9buO6vGi,1,1.0,0.0,0,0,1,1,1.0
1.0,0A049F45XPvAibaEXe9CtFSNMbfIz9qE7i0Fu4My,1,1.0,0.0,0,0,1,1,1.0
1.0,15C33CC5XPvAibaEXe+kwIr/VXjl0wYohOP14Jzj,1,1.0,0.0,0,0,1,1,1.0
1.0,ACC4D198XPvAibaEXe+5oCRQPDKXspsKZR6r2Sfg,1,1.0,0.0,0,0,1,1,1.0
1.0,0D5828BAXPvAibaEXe9P07hcrvmhCf8ZveiQ5xwl,1,1.0,1.0,0,3,0,0,0.0
1.0,54BE00A9XPvAibaEXe/zHDidEgqCTolKoAHgTiP9,1,1.0,0.0,0,0,1,1,1.0
1.0,F5D3066AXPvAibaEXe+Z7KfNHYLttKYcmiFpwREK,1,1.0,0.0,0,0,1,1,1.0
1.0,E44E1F94XPvAibaEXe9VICkMSMM7n0R4CgvCHP8b,1,1.0,1.0,0,3,0,0,0.0
1.0,4EC92EA7XPvAibaEXe+5f3nhbX2eh0DMegX78U1l,1,1.0,0.0,0,0,1,1,1.0
1.0,1167D435XPvAibaEXe9CtFSNMbfIz9uO8zWPyxcF,1,1.0,1.0,0,3,0,0,0.0
1.0,AF0109DEXPvAibaEXe/BqA0y8R3TRft6YNZShpqa,3,1.0,0.0,0,0,1,1,1.0
1.0,0CBF5C00XPvAibaEXe/WSo41+3xFkMEE7aNYnzrx,1,1.0,0.0,0,0,1,1,1.0
1.0,DEABCBE6XPvAibaEXe9eSUilQ3V71uWZpFQLApMP,1,1.0,0.0,0,0,1,1,1.0
1.0,28807FE1XPvAibaEXe8k9aD0YXzUPpNUUND3x7rK,1,1.0,0.0,0,0,1,1,1.0
1.0,28807FE1XPvAibaEXe8k9aD0YXzUPpNUUND3x7rK,7,1.0,0.0,0,0,1,1,1.0
1.0,DE1C24A0XPvAibaEXe8WD3qnVG2b/ZHfx1Sm89m4,1,1.0,0.0,0,0,1,1,1.0
1.0,CD320653XPvAibaEXe//3t8+us0X0ohnYfMw6aMh,1,1.0,0.0,0,0,1,1,1.0
1.0,567E5B30XPvAibaEXe9jjgNhrmbJFChPxRNa9WKt,1,1.0,1.0,0,3,0,0,0.0
1.0,EC3C87C3XPvAibaEXe8hvnm4ihleLauLGDayuLJ6,1,1.0,0.0,0,0,1,1,1.0
1.0,E9BBDEFAXPvAibaEXe/Dy4K4yiQpOCeGcJ6wYi83,1,1.0,0.0,0,0,1,1,1.0
1.0,E68386BCXPvAibaEXe/asAVnWDRS7bT1MwA0tQQ/,1,1.0,0.0,0,0,0,0,0.0
1.0,40AD33BCXPvAibaEXe9M021iVaAwIPHYg7fxj42i,1,1.0,0.0,0,0,1,1,1.0
1.0,7A6522ADXPvAibaEXe/Xn8KZjn44ccxM/9JDq7YD,1,1.0,1.0,0,3,0,0,0.0
1.0,0DF7E48FXPvAibaEXe8CKeIX0ksEeL2w5FD8Xm6m,7,1.0,0.0,0,0,1,1,1.0
1.0,DDB9E00CXPvAibaEXe/Xn8KZjn44cdZNDzzd5bIQ,1,1.0,0.0,0,0,1,1,1.0
1.0,C4B57B74XPvAibaEXe+wmtNhlfgIwrNTVgutCknX,1,1.0,0.0,0,0,1,1,1.0
1.0,6A867095XPvAibaEXe/Lh6v1XxTKJcUM1sd4pHve,1,1.0,0.0,0,0,1,1,1.0
1.0,05092C76XPvAibaEXe//3t8+us0X0mVxYbHKgEu4,1,1.0,0.0,0,0,1,1,1.0
1.0,4CB61F0FXPvAibaEXe/BqA0y8R3TRT2jjHQPxleL,1,1.0,0.0,0,0,1,1,1.0
1.0,53BD35B7XPvAibaEXe8wMpKQnQ7j6BmKJsrjnKQb,1,1.0,0.0,0,0,1,1,1.0
1.0,53BD35B7XPvAibaEXe8wMpKQnQ7j6BmKJsrjnKQb,3,1.0,0.0,0,0,1,1,1.0
1.0,EE98DE11XPvAibaEXe+1P/4gNbgrecMcGsUFy/kO,1,1.0,0.0,0,0,1,1,1.0
1.0,CF807904XPvAibaEXe+kwIr/VXjl0xC3gHl3XT9p,1,1.0,0.0,0,0,1,1,1.0
1.0,1D20ED25XPvAibaEXe8wlx2/dthDAqWOPv1DTtL1,1,1.0,0.0,0,0,1,1,1.0
1.0,DEE53B1AXPvAibaEXe+vL6q6thZ0Nu5juVpB1ljH,1,1.0,0.0,0,0,1,1,1.0
1.0,0CF59B91XPvAibaEXe8k9aD0YXzUPjR72F7dYDZ1,1,1.0,0.0,0,0,1,1,1.0
1.0,4D645550XPvAibaEXe+cD1fKElqxL9313y/YAPXl,1,1.0,0.0,0,0,1,1,1.0
1.0,AA971F36XPvAibaEXe+fmxcqgvribA5vxtc+V0/y,1,1.0,0.0,0,0,1,1,1.0
1.0,20137A69XPvAibaEXe/YKN5ysyYL7OR5uzOy1bph,1,1.0,0.0,0,0,1,1,1.0
1.0,DC800599XPvAibaEXe9Xnw4t0GPgx2z0wYhVt14R,1,1.0,0.0,0,0,1,1,1.0
1.0,2CE33A2EXPvAibaEXe+UdHzq6I3zLR6F2C3jS/1u,1,1.0,0.0,0,0,1,1,1.0
1.0,721C35DDXPvAibaEXe9/su+qLcYDMstSMqP/eTXa,1,1.0,0.0,0,0,1,1,1.0
1.0,08BCA73BXPvAibaEXe8VekUw4ELehgGhnY+JjnAc,1,1.0,0.0,0,0,1,1,1.0
1.0,1A44AFDBXPvAibaEXe9Bx5CZuIA9z94nqDRZPjbc,1,1.0,0.0,0,0,1,1,1.0
1.0,E2132617XPvAibaEXe+suUpvSAu/o3RskmykRB0I,1,1.0,0.0,0,0,1,1,1.0
1.0,E62A53DEXPvAibaEXe+lwq621ApacbErJD/pd6me,1,1.0,0.0,0,0,1,1,1.0
1.0,ADD6626AXPvAibaEXe/SxwNRab2vgDj3JMKIXWrE,1,1.0,1.0,0,3,0,0,0.0
1.0,9FF00228XPvAibaEXe/6muSCAeQUC7aenW1OJ6gr,1,1.0,0.0,0,0,1,1,1.0
1.0,6E351582XPvAibaEXe9fafwYRU+Nprk3ew8optYA,1,1.0,0.0,0,0,1,1,1.0
1.0,0E3AF2F2XPvAibaEXe9Bx5CZuIA9z4vBSR0Ex5VT,1,1.0,0.0,0,0,1,1,1.0
1.0,B5555906XPvAibaEXe97hU2RTHdNnD7ewXgRdfmS,7,1.0,0.0,0,0,1,1,1.0
1.0,364B9E9BXPvAibaEXe879+AOg1gh8sRVdBmZSiXe,7,1.0,0.0,0,0,1,1,1.0
1.0,931C7551XPvAibaEXe9ysTifnGoMwRbIrVzkrPrw,1,1.0,0.0,0,0,1,1,1.0
1.0,C34827C5XPvAibaEXe+lwq621ApacYn/G0L78IR9,1,1.0,0.0,0,0,1,1,1.0
1.0,68EB2622XPvAibaEXe9M021iVaAwIPmPusZ0mw3v,7,1.0,0.0,0,0,1,1,1.0
1.0,BB711DEAXPvAibaEXe9fafwYRU+Npi5+4HO3NGDi,1,1.0,1.0,0,3,0,0,0.0
1.0,AA033FC4XPvAibaEXe9upvU5DvuC9i0prnw+7l6w,1,1.0,0.0,0,0,1,1,1.0
1.0,00046394XPvAibaEXe+fmxcqgvribEcT4YmJhSFD,1,1.0,0.0,0,0,1,1,1.0
1.0,BE044B74XPvAibaEXe+PhKfQb0+XJzDcPdSEGLgk,1,1.0,0.0,0,0,1,1,1.0
1.0,A3AA35CEXPvAibaEXe9HKUC7sboLjoVYTHh2EAU+,1,1.0,0.0,0,0,1,1,1.0
1.0,B30D0F50XPvAibaEXe+gsTDvgY5pDoLU7t2wkLiW,1,1.0,0.0,0,0,1,1,1.0
1.0,9D53300DXPvAibaEXe8ydgsBCmjqA2j6bQSrS7Xs,1,1.0,0.0,0,0,1,1,1.0
1.0,41B3F412XPvAibaEXe9VICkMSMM7nxTj8JG4gzhV,7,1.0,0.0,0,0,1,1,1.0
1.0,816C6BFBXPvAibaEXe9MLbI3cCq2BBTsVGnf8rFZ,1,1.0,0.0,0,0,1,1,1.0
1.0,280C7EA5XPvAibaEXe/Lh6v1XxTKJQPUP8Q5F4WX,1,1.0,0.0,0,0,1,1,1.0
1.0,FB027AC4XPvAibaEXe9h45naFhFKYkJc3pvc6Xzn,1,1.0,0.0,0,0,1,1,1.0
1.0,E40BE770XPvAibaEXe8wMpKQnQ7j6FCNcAxuNF2I,1,1.0,0.0,0,0,1,1,1.0
1.0,A438E310XPvAibaEXe8VekUw4ELehh5JZ8Xkd+Ce,1,1.0,1.0,0,3,0,0,0.0
1.0,58E06BD3XPvAibaEXe+4hxKfaQWuhIL+w/2UgtML,1,1.0,0.0,0,0,1,1,1.0
1.0,A58F9FC5XPvAibaEXe99j2P15eeB0yiXdyKNy8jH,3,1.0,0.0,0,0,1,1,1.0
1.0,1AE2E583XPvAibaEXe/X/wixypGyAvAp4QDIsUoZ,1,1.0,0.0,0,0,1,1,1.0
1.0,E8640346XPvAibaEXe9upvU5DvuC9rA/E48uBeDI,1,1.0,0.0,0,0,1,1,1.0
1.0,9593C5A1XPvAibaEXe93PEySAJOVkwyGf+OwqHPe,10,1.0,1.0,0,9,0,0,0.0
1.0,292A16A3XPvAibaEXe/FejQN8/S5fLl7v93zX8+w,1,1.0,0.0,0,0,1,1,1.0
1.0,2E9367B1XPvAibaEXe+BHZkA9XgGXaNKZYzSXqCT,1,1.0,0.0,0,0,1,1,1.0
1.0,54166400XPvAibaEXe+5f3nhbX2ehx/EY+0e6tvl,1,1.0,0.0,0,0,1,1,1.0
1.0,C168DB77XPvAibaEXe/yXiKgsgy0soK5ilvB8bxK,1,1.0,0.0,0,0,1,1,1.0
1.0,BDCC270CXPvAibaEXe/caEx4rNa5qeZDKQBCuIHR,1,1.0,0.0,0,0,1,1,1.0
1.0,412F9F1AXPvAibaEXe+y4Ivhjp8SxlaMcnQ6fJwh,1,1.0,0.0,0,0,1,1,1.0
1.0,6007FC40XPvAibaEXe8Cym7B6GX+Thcg2J9URbHw,1,1.0,0.0,0,0,1,1,1.0
1.0,15E504FBXPvAibaEXe+gsTDvgY5pDj0KmWUZl7mO,1,1.0,0.0,0,0,1,1,1.0
1.0,E7307F9DXPvAibaEXe8hvnm4ihleLTPvG7dx3J9g,1,1.0,0.0,0,0,1,1,1.0
1.0,177E1625XPvAibaEXe+wmtNhlfgIwqLKPQJCRQi5,1,1.0,0.0,0,0,0,0,0.0
1.0,3E0D6147XPvAibaEXe/YKN5ysyYL7H1dbPhtPzOC,1,1.0,0.0,0,0,1,1,1.0
1.0,B4DF0E0BXPvAibaEXe9lF2o7VejWNjZnP3XERPYN,1,1.0,0.0,0,0,1,1,1.0
1.0,929FE9B5XPvAibaEXe+y4Ivhjp8SxnpH/35y1tOa,1,1.0,0.0,0,0,1,1,1.0
1.0,7DCA17F0XPvAibaEXe/BqA0y8R3TRbiq3YeYJMVk,1,1.0,0.0,0,0,1,1,1.0
1.0,2D49AC3CXPvAibaEXe8Cym7B6GX+TjCt0Zgg9NLj,1,1.0,1.0,0,3,0,0,0.0
1.0,33D94003XPvAibaEXe8k9aD0YXzUPnTdz6N2af6Z,1,1.0,0.0,0,0,1,1,1.0
1.0,7D0210B1XPvAibaEXe+BHZkA9XgGXfSR6oJo/Es3,1,1.0,0.0,0,0,1,1,1.0
1.0,FD5965BFXPvAibaEXe9ysTifnGoMwRKCXHuX1Wkm,1,1.0,0.0,0,0,1,1,1.0
1.0,E4C82E05XPvAibaEXe+Z7KfNHYLttH352mo+OIk+,1,1.0,0.0,0,0,1,1,1.0
1.0,0F6FD99FXPvAibaEXe9hPQQhQOOPydGyiKRryin1,1,1.0,0.0,0,0,1,1,1.0
1.0,85AB9A11XPvAibaEXe+cD1fKElqxL3rmZzDf2Nuw,1,1.0,0.0,0,0,1,1,1.0
1.0,140E6C4CXPvAibaEXe/asAVnWDRS7Te/6FHN3JZ9,1,1.0,1.0,0,3,0,0,0.0
1.0,17ABFF8BXPvAibaEXe9ysTifnGoMwYzIolUfgf2Y,1,1.0,0.0,0,0,1,1,1.0
1.0,9C8782A5XPvAibaEXe9lF2o7VejWNskIJ3b/KH8Y,1,1.0,0.0,0,0,1,1,1.0
1.0,553F83D0XPvAibaEXe+lo6eJkHWaQXmbzaKicEyV,1,1.0,0.0,0,0,1,1,1.0
1.0,8CFE0343XPvAibaEXe8jolcsAIssTO2PM0KveWKn,1,1.0,0.0,0,0,1,1,1.0
1.0,7A6522ADXPvAibaEXe/Xn8KZjn44ccxM/9JDq7YD,1,1.0,0.0,0,0,1,1,1.0
1.0,12CBCF73XPvAibaEXe+6MN9FoW2mqRI6OEYJZOYH,1,1.0,0.0,0,0,1,1,1.0
1.0,711FA2AFXPvAibaEXe9upvU5DvuC9kwCJjs/GO5v,2,1.0,1.0,0,3,0,0,0.0
1.0,97C2C03FXPvAibaEXe+PhKfQb0+XJ2fDNXQs9az5,1,1.0,0.0,0,0,1,1,1.0
1.0,D0FE4969XPvAibaEXe/yXiKgsgy0slCmJ5EKt6Ki,1,1.0,0.0,0,0,1,1,1.0
1.0,073017B5XPvAibaEXe99GOtI/HwJhbPV+ZJNjoLY,1,1.0,0.0,0,0,1,1,1.0
1.0,FF5BFE8AXPvAibaEXe9ysTifnGoMwSIhZIOZGH/s,10,1.0,0.0,0,0,1,1,1.0
1.0,AB4D8F99XPvAibaEXe/YKN5ysyYL7EjErJAJK5l+,1,1.0,0.0,0,0,1,1,1.0
1.0,EFEA3D9BXPvAibaEXe//3t8+us0X0rWgfBUvJ9Bi,1,1.0,0.0,0,0,1,1,1.0
1.0,E69E5181XPvAibaEXe+Y5CB/5gt3MFjmq2+4vhk0,1,1.0,1.0,0,3,0,0,0.0
1.0,093A9E7EXPvAibaEXe9MLbI3cCq2BDkMZ2Fgf9nI,1,1.0,0.0,0,0,1,1,1.0
1.0,97A2DEBCXPvAibaEXe8jolcsAIssTNIXF9rwk50P,1,1.0,0.0,0,0,1,1,1.0
1.0,5867E047XPvAibaEXe9Xnw4t0GPgx+aXR1u6ReqM,1,1.0,1.0,0,3,1,1,1.0
1.0,35F93FFDXPvAibaEXe8VekUw4ELehgT/A68316w4,1,1.0,0.0,0,0,1,1,1.0
1.0,B71C8732XPvAibaEXe/6muSCAeQUC8ENy+rYAiDQ,1,1.0,0.0,0,0,1,1,1.0
1.0,F0D55309XPvAibaEXe9JdUmjPcaT8jvBqJAmS4kY,1,1.0,0.0,0,0,1,1,1.0
1.0,50224F94XPvAibaEXe+5f3nhbX2eh5Ni5dxXAFSo,1,1.0,0.0,0,0,1,1,1.0
1.0,8243FB32XPvAibaEXe9eSUilQ3V71jduVbuxe6rY,1,1.0,0.0,0,0,1,1,1.0
1.0,2C9E3006XPvAibaEXe+1j/AqdkpM2yVDjmi0fdgL,1,1.0,1.0,0,3,0,0,0.0
1.0,74C4AA33XPvAibaEXe+sfU1lcH9y32xbAk18RvcL,1,1.0,1.0,0,3,0,0,0.0
1.0,85C41091XPvAibaEXe9iKIRwqei6/E3o02jlnmLt,1,1.0,1.0,0,3,0,0,0.0
1.0,2C674C46XPvAibaEXe8Y+/3uR2PkTOGNxs8OFvnz,1,1.0,0.0,0,0,1,1,1.0
1.0,02FA9B28XPvAibaEXe9hPQQhQOOPyX9iSjJX1yiu,1,1.0,0.0,0,0,1,1,1.0
1.0,B3078280XPvAibaEXe9KDsVv3cRkMR3THeDfuZST,1,1.0,1.0,0,3,0,0,0.0
1.0,271545D2XPvAibaEXe9/su+qLcYDMqX5LRATm4Zu,1,1.0,0.0,0,0,1,1,1.0
1.0,740BF475XPvAibaEXe80gGmWuNekT0DMGoGib8Ko,1,1.0,0.0,0,0,1,1,1.0
1.0,C83A25DCXPvAibaEXe9X5bpEKoa0mpWrB2A9Cxkr,1,1.0,0.0,0,0,1,1,1.0
