mssv,diem_tt,OTHER,THPT,ĐGNL,chuyennganh2_7340122_CLC,chuyennganh2_7340122_CQ,chuyennganh2_7480101_CLC,chuyennganh2_7480101_CQ,chuyennganh2_7480101_CTTN,chuyennganh2_7480102_CLC,chuyennganh2_7480102_CQ,chuyennganh2_7480103_CLC,chuyennganh2_7480103_CQ,chuyennganh2_7480104_CLC,chuyennganh2_7480104_CQ,chuyennganh2_7480104_CTTT,chuyennganh2_7480106_CLC,chuyennganh2_7480106_CQ,chuyennganh2_7480109_CQ,chuyennganh2_7480201_CLC,chuyennganh2_7480201_CQ,chuyennganh2_7480202_CLC,chuyennganh2_7480202_CQ,chuyennganh2_7480202_CTTN,hedt_CLC,hedt_CNTN,hedt_CQUI,hedt_CTTT,hedt_KSTN,khoa_CNPM,khoa_HTTT,khoa_KHMT,khoa_KTMT,khoa_KTTT,khoa_MMT&TT,noisinh_0,noisinh_1,noisinh_2,noisinh_3,noisinh_4,noisinh_5,noisinh_6
8DD54882XPvAibaEXe+lo6eJkHWaQfUDaN2PBVrw,0.9333333333333332,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
553F83D0XPvAibaEXe+lo6eJkHWaQXmbzaKicEyV,0.9666666666666668,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
F257BE3EXPvAibaEXe+lo6eJkHWaQX9v5OomNEKz,0.95,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4D3A7564XPvAibaEXe+lo6eJkHWaQXS675WWbm48,0.9666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
51BD86DFXPvAibaEXe+lo6eJkHWaQbDd3aiNSKaR,0.8166666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
C83A25DCXPvAibaEXe9X5bpEKoa0mpWrB2A9Cxkr,0.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
A2A984F7XPvAibaEXe9X5bpEKoa0mp7uV1IrtAed,0.8166666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
91C557BBXPvAibaEXe9X5bpEKoa0mhzvi3xnxIFE,0.8833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0E631785XPvAibaEXe9X5bpEKoa0mgPWtTwg2Rv7,0.95,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
85FA5549XPvAibaEXe9X5bpEKoa0msFO9rQKADMb,0.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5032DD33XPvAibaEXe9X5bpEKoa0mil88XvSiR4r,0.7833333333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
49DAAF86XPvAibaEXe9X5bpEKoa0mvcHmZ6rxBHe,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9A277123XPvAibaEXe9X5bpEKoa0mmVF3uzIq5Oi,0.8333333333333334,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
DA4648BAXPvAibaEXe8CKeIX0ksEeHU30caAK2WT,0.8166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4BBC8929XPvAibaEXe8CKeIX0ksEeC2D6tQZpWFy,0.9333333333333332,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0DF7E48FXPvAibaEXe8CKeIX0ksEeL2w5FD8Xm6m,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0D5F945EXPvAibaEXe8CKeIX0ksEeMKbwIdrC9sO,0.7833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
93A9CF9CXPvAibaEXe8CKeIX0ksEeBrXPslhxsvc,0.8833333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
E4B6DF8FXPvAibaEXe8CKeIX0ksEeOVNfnmEXxAN,0.7833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1AD297DDXPvAibaEXe8CKeIX0ksEeAeGfbwnr/en,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6ECC84E3XPvAibaEXe80gGmWuNekTx6pALIDxBTb,0.85,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
D3602269XPvAibaEXe80gGmWuNekT3Wj11uigulq,0.8833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
302C659FXPvAibaEXe80gGmWuNekT9HQE57P7S6C,1.05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9060AE5FXPvAibaEXe80gGmWuNekT7ow9cjIQrPL,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
741BAEACXPvAibaEXe80gGmWuNekT1wC4lREx8CX,0.8166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3509A991XPvAibaEXe80gGmWuNekT+evWuZt6lQJ,0.8166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11F38B68XPvAibaEXe80gGmWuNekT2/+0d+ftnaD,0.8333333333333334,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
46187904XPvAibaEXe80gGmWuNekT+rbNOzGEoBh,0.7833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8C0E9865XPvAibaEXe80gGmWuNekT1ErEJxTk1W6,0.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CB86CEE4XPvAibaEXe83EtiN4MI2njAKlLHQPQif,0.8166666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6D3A87A7XPvAibaEXe83EtiN4MI2nuc2Ln7/pp+p,0.9166666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3CB24347XPvAibaEXe83EtiN4MI2ntso94rp+aT8,0.9333333333333332,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
314A9EFDXPvAibaEXe83EtiN4MI2ntxuuYLz7OKp,0.9833333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CEC75FD2XPvAibaEXe83EtiN4MI2nirXiNqj+z66,0.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
E05F2DEAXPvAibaEXe83EtiN4MI2nrg4ZhF61JN+,0.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
694330BCXPvAibaEXe83EtiN4MI2ngvW488wCP/k,0.8666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
03B1BF87XPvAibaEXe83EtiN4MI2ns5qclkPljKC,0.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6920B9AAXPvAibaEXe83EtiN4MI2ns6NZhlUAIhE,0.95,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
AB1F6AA8XPvAibaEXe83EtiN4MI2nszto21zu7z9,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
73FCD503XPvAibaEXe/YKAlYnC3m942m9zzkluOD,0.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
B8B283D5XPvAibaEXe/YKAlYnC3m91sqM4cV+tQd,0.8666666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2F237AA9XPvAibaEXe/YKAlYnC3m967dOM4WK2IJ,1.0333333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
F309234EXPvAibaEXe/YKAlYnC3m9+IBO6iZJ0Cn,0.8166666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
81D2AB1FXPvAibaEXe/YKAlYnC3m9ztTf89k7OWJ,0.8166666666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5792EF1AXPvAibaEXe/YKAlYnC3m90v7yzvt+OYP,0.8833333333333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
001BB05EXPvAibaEXe/YKAlYnC3m92BzM+VhZyc0,0.8666666666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4283E94DXPvAibaEXe/YKAlYnC3m95G1fYL7q9dG,0.8166666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2D469F82XPvAibaEXe/YKAlYnC3m9yAnVuerKywR,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
85C41091XPvAibaEXe9iKIRwqei6/E3o02jlnmLt,0.9333333333333332,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29DAC8E5XPvAibaEXe9iKIRwqei6/AabAAzMbpha,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42A0A8EEXPvAibaEXe9iKIRwqei6/H1ClHJwaL6I,0.9333333333333332,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
C64D90E5XPvAibaEXe9iKIRwqei6/FXZkk7l9+S5,0.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
C4EF60B5XPvAibaEXe9iKIRwqei6/NTXytYp5Ig8,0.9833333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
08BC841DXPvAibaEXe9iKIRwqei6/L0WWlLQs16x,0.8166666666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6AEF2EC0XPvAibaEXe86736b6Ol+/EwtIJHvLVRJ,1.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
F99CE6DEXPvAibaEXe86736b6Ol+/O3ZQU1AW1/C,0.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
E934BCD3XPvAibaEXe86736b6Ol+/MLJ5vOrqV8U,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7259E977XPvAibaEXe86736b6Ol+/PreEMY8ftS4,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
A7930FD4XPvAibaEXe86736b6Ol+/NWYAIVhPTcM,0.7833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33F840BEXPvAibaEXe86736b6Ol+/H7P3cx/tka4,0.8833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7B2E75BDXPvAibaEXe86736b6Ol+/BCzp68OCKKb,0.8833333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
678A7E53XPvAibaEXe86736b6Ol+/Jgt4POkxWzn,0.9666666666666668,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6F75613CXPvAibaEXe8/3iNqySORbxrmFjIeDct7,1.1166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5A122A3DXPvAibaEXe8/3iNqySORby1yTn00kxsc,0.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2156DAC0XPvAibaEXe8/3iNqySORb4spM8jAM1aj,0.9666666666666668,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11D7FBB7XPvAibaEXe8/3iNqySORby7kyf2IzNeI,0.8166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41EBF544XPvAibaEXe8/3iNqySORb+za0yWMmptx,0.9666666666666668,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9B47D5AEXPvAibaEXe8/3iNqySORb2yc7gdXyezc,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
FFDFD671XPvAibaEXe8/3iNqySORb8gPuwsQ8fwa,0.8666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
E5E0D43FXPvAibaEXe8/3iNqySORb3L2iR3l7H2W,0.7833333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1D719539XPvAibaEXe8/3iNqySORb0aV1QVzGOA5,0.9833333333333332,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
809877DCXPvAibaEXe8/3iNqySORb/0vLoIti8Og,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1A43FBA2XPvAibaEXe9lF2o7VejWNgmxmYTmCfqU,0.7666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C02BE079XPvAibaEXe9lF2o7VejWNqKPnWIO0VRS,0.8166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6941EDCFXPvAibaEXe9lF2o7VejWNigZWDBEXchf,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3622E58BXPvAibaEXe9lF2o7VejWNjkH+xdoXpbr,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
603115A9XPvAibaEXe9lF2o7VejWNmxlsu7sojKq,0.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
A5889011XPvAibaEXe9lF2o7VejWNht67pu11G7v,0.8666666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9C8782A5XPvAibaEXe9lF2o7VejWNskIJ3b/KH8Y,0.9333333333333332,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
B4DF0E0BXPvAibaEXe9lF2o7VejWNjZnP3XERPYN,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
17946C80XPvAibaEXe9lF2o7VejWNoJR7PTzcZwM,0.8333333333333334,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
A27E2507XPvAibaEXe+yU1j0ocViqQmevvgfIZi+,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
61886879XPvAibaEXe+yU1j0ocViqfTUK2EbVhjZ,0.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DEA3783EXPvAibaEXe+yU1j0ocViqZOr0fWYBAOj,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
AE78A5C2XPvAibaEXe+yU1j0ocViqV7UP2kSRFnX,0.8666666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CAF1C679XPvAibaEXe+yU1j0ocViqc3aOVuIyn2Y,0.9166666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9E398853XPvAibaEXe+yU1j0ocViqeu3f7/HMvAo,0.85,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
F94DE2CDXPvAibaEXe+yU1j0ocViqVVrG08BKChW,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
FA254441XPvAibaEXe+yU1j0ocViqeDyPSpZ8AwW,0.8833333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
EB87A112XPvAibaEXe+yU1j0ocViqSbXKj24nkqQ,0.8833333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
A4EEB45EXPvAibaEXe+wmtNhlfgIwjN3iuw7Uj8E,0.9166666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
02C4644FXPvAibaEXe+wmtNhlfgIwhu0VSXU3tYN,0.8666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
B3A50C98XPvAibaEXe+wmtNhlfgIwn75T0yboEDj,0.8333333333333334,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
C4B57B74XPvAibaEXe+wmtNhlfgIwrNTVgutCknX,0.9166666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
EAFB8611XPvAibaEXe+wmtNhlfgIwhUtxuTJu+OP,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
EAD40691XPvAibaEXe+wmtNhlfgIwtb87cTjmzYb,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6B2F14CCXPvAibaEXe+wmtNhlfgIwsa71h+ulLl3,0.9666666666666668,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
66B24040XPvAibaEXe+wmtNhlfgIwn9iSiemRgPv,0.7333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
08890FF6XPvAibaEXe+wmtNhlfgIwlWvQAJnsgPn,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
177E1625XPvAibaEXe+wmtNhlfgIwqLKPQJCRQi5,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2974F9D5XPvAibaEXe+lwq621ApacRtRVVgBsUrf,0.8166666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
920A152EXPvAibaEXe+lwq621ApacfvQPvb0aqXR,0.9166666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12A9523FXPvAibaEXe+lwq621ApacfioDy2WOjEt,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
E62A53DEXPvAibaEXe+lwq621ApacbErJD/pd6me,0.7833333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2FB67786XPvAibaEXe+lwq621ApaceLppHx2sj6r,0.8666666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
C34827C5XPvAibaEXe+lwq621ApacYn/G0L78IR9,1.05,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0FC485B7XPvAibaEXe+lwq621ApacWNSIxSrdxsm,0.9166666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
