mssv,diem_tt,OTHER,THPT,ĐGNL,hedt_CLC,hedt_CNTN,hedt_CQUI,hedt_CTTT,hedt_KSTN,khoa_CNPM,khoa_HTTT,khoa_KHMT,khoa_KTMT,khoa_KTTT,khoa_MMT&TT,chuyennganh2_7340122_CLC,chuyennganh2_7340122_CQ,chuyennganh2_7480101_CLC,chuyennganh2_7480101_CQ,chuyennganh2_7480101_CTTN,chuyennganh2_7480102_CLC,chuyennganh2_7480102_CQ,chuyennganh2_7480103_CLC,chuyennganh2_7480103_CQ,chuyennganh2_7480104_CLC,chuyennganh2_7480104_CQ,chuyennganh2_7480104_CTTT,chuyennganh2_7480106_CLC,chuyennganh2_7480106_CQ,chuyennganh2_7480109_CQ,chuyennganh2_7480201_CLC,chuyennganh2_7480201_CQ,chuyennganh2_7480202_CLC,chuyennganh2_7480202_CQ,chuyennganh2_7480202_CTTN,noisinh_0,noisinh_1,noisinh_2,noisinh_3,noisinh_4,noisinh_5,noisinh_6,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16,label
B1460568XPvAibaEXe/asAVnWDRS7f+aMPJ9kBjL,25.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.02,6.56,5.35,5.63,5.31,5.39,7.52,6.86,-1.0,7.5,6.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,94.0,94.0,89.0,89.0,75.0,0.0,86.0,0.0,67.0,0.0,66.0,0.0,61.0,0.0,2
85A1EF64XPvAibaEXe/asAVnWDRS7aDwG/eutYGP,32.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.93,8.45,-1.0,8.72,9.26,-1.0,8.64,9.15,-1.0,9.13,9.33,-1.0,9.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,82.0,82.0,87.0,87.0,87.0,0.0,95.0,0.0,90.0,0.0,82.0,0.0,90.0,0.0,0
786BE3EBXPvAibaEXe/asAVnWDRS7UAj1YtnlMWY,24.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.86,7.2,-1.0,8.15,8.12,-1.0,7.6,8.26,-1.0,8.5,7.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93.0,0.0,82.0,82.0,89.0,89.0,83.0,0.0,90.0,0.0,91.0,0.0,64.0,0.0,76.0,0.0,1
F585674DXPvAibaEXe93PEySAJOVk6T3mUZtHkOx,31.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.27,6.5,-1.0,6.04,8.04,-1.0,8.41,6.5,-1.0,6.86,6.7,-1.0,7.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,0.0,81.0,81.0,71.0,71.0,84.0,0.0,62.0,0.0,72.0,0.0,48.0,0.0,58.0,0.0,1
9095EEE4XPvAibaEXe93PEySAJOVk2kOrJQCpxlr,26.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.8,6.39,-1.0,7.52,6.61,8.5,7.6,7.25,9.1,7.73,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.0,0.0,85.0,85.0,90.0,90.0,69.0,69.0,93.0,0.0,73.0,0.0,80.0,0.0,75.0,0.0,1
246BFB8AXPvAibaEXe93PEySAJOVk7f1TlF/mfrO,25.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.34,4.74,2.2,6.3,3.26,7.16,5.56,3.72,1.03,4.82,3.84,5.38,4.93,4.2,-1.0,3.72,2.25,-1.0,-1.0,0.0,-1.0,-1.0,75.0,0.0,64.0,64.0,79.0,79.0,56.0,56.0,35.0,0.0,54.0,0.0,65.0,0.0,57.0,0.0,3
9593C5A1XPvAibaEXe93PEySAJOVkwyGf+OwqHPe,26.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.11,7.26,-1.0,7.57,7.98,-1.0,7.23,8.33,-1.0,8.04,8.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,0.0,63.0,63.0,94.0,94.0,73.0,73.0,88.0,0.0,69.0,0.0,76.0,0.0,75.0,0.0,1
B652E11DXPvAibaEXe93PEySAJOVkyJM7AttkNBy,27.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.05,7.21,-1.0,7.44,7.86,-1.0,7.3,8.28,-1.0,6.86,5.67,-1.0,8.06,7.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,92.0,92.0,94.0,94.0,78.0,0.0,72.0,0.0,65.0,0.0,67.0,0.0,49.0,0.0,1
D563BE5EXPvAibaEXe93PEySAJOVk29BEIkXUhF+,27.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.93,6.68,7.75,6.39,6.39,-1.0,6.76,5.81,-1.0,6.94,7.34,-1.0,7.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.0,0.0,82.0,82.0,63.0,63.0,71.0,0.0,63.0,0.0,67.0,0.0,60.0,0.0,68.0,0.0,1
98247E19XPvAibaEXe93PEySAJOVkxsz+HIviyYJ,25.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.3,6.21,-1.0,5.56,3.46,6.4,6.09,2.86,-1.0,2.49,4.15,-1.0,1.87,1.03,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.0,0.0,72.0,72.0,63.0,63.0,65.0,65.0,94.0,0.0,61.0,0.0,0.0,0.0,25.0,0.0,4
FF601AFCXPvAibaEXe93PEySAJOVk+OR7t0UZryF,24.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.64,6.75,-1.0,8.24,6.64,-1.0,7.74,7.87,-1.0,8.16,8.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,100.0,100.0,100.0,81.0,81.0,100.0,0.0,86.0,0.0,92.0,0.0,58.0,0.0,1
04F89839XPvAibaEXe8ge2UHv4J4B7N8hGEpTcLN,26.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.05,7.95,-1.0,7.88,7.72,-1.0,8.78,8.2,-1.0,8.91,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.0,0.0,80.0,80.0,92.0,92.0,87.0,0.0,98.0,0.0,78.0,0.0,77.0,0.0,79.0,0.0,0
4CD37F46XPvAibaEXe8ge2UHv4J4Byyo6uzLKM42,24.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.25,2.31,5.21,6.27,5.43,8.46,6.76,7.63,6.5,7.12,6.24,-1.0,7.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,0.0,82.0,82.0,89.0,89.0,69.0,0.0,95.0,0.0,72.0,0.0,66.0,0.0,75.0,0.0,2
C1A9FD65XPvAibaEXe8ge2UHv4J4BztlfCscqMWw,24.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.36,5.12,-1.0,5.41,5.98,8.2,6.33,5.86,-1.0,6.16,6.69,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,0.0,66.0,66.0,64.0,64.0,76.0,76.0,77.0,0.0,54.0,0.0,72.0,0.0,54.0,0.0,2
5236793DXPvAibaEXe8ge2UHv4J4B3cK3m4MI0jB,30.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.64,7.73,-1.0,8.02,6.54,-1.0,6.28,7.24,-1.0,7.26,4.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,100.0,100.0,100.0,96.0,96.0,61.0,0.0,79.0,0.0,80.0,0.0,58.0,0.0,1
7CAAEE6BXPvAibaEXe8ge2UHv4J4B+kFXfDUb6ad,30.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.97,5.74,-1.0,7.0,5.26,5.9,5.59,4.2,-1.0,6.42,6.48,-1.0,7.76,7.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,0.0,81.0,81.0,83.0,83.0,67.0,0.0,80.0,0.0,67.0,0.0,66.0,0.0,66.0,0.0,2
97CE096EXPvAibaEXe8ge2UHv4J4B99T3E9bmk5q,24.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.8,6.36,7.07,6.04,6.61,-1.0,6.83,7.12,-1.0,7.06,7.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,0.0,55.0,55.0,57.0,57.0,90.0,0.0,37.0,0.0,76.0,0.0,64.0,0.0,60.0,0.0,2
1CE4CDB2XPvAibaEXe8ge2UHv4J4ByS1Gt3OtWsA,26.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.98,6.77,-1.0,7.05,7.34,-1.0,7.65,7.93,-1.0,7.51,7.15,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,0.0,86.0,86.0,82.0,82.0,60.0,0.0,39.0,0.0,61.0,0.0,46.0,0.0,43.0,0.0,1
24DC3D8AXPvAibaEXe8ge2UHv4J4B18QuY8RUYi8,28.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.25,5.84,-1.0,2.67,5.16,-1.0,6.31,7.44,7.3,7.02,7.37,-1.0,8.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,0.0,76.0,76.0,65.0,65.0,50.0,0.0,65.0,0.0,60.0,0.0,55.0,0.0,53.0,0.0,1
6E479E37XPvAibaEXe+1P/4gNbgreS61mE4eZb4e,27.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.57,6.84,-1.0,7.9,8.09,-1.0,8.14,8.02,-1.0,8.72,8.32,-1.0,7.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,90.0,0.0,83.0,0.0,75.0,0.0,1
13D944E0XPvAibaEXe+1P/4gNbgreZHDR7oX7edx,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.61,6.72,-1.0,6.34,8.12,-1.0,7.99,8.3,-1.0,7.94,8.54,-1.0,7.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,0.0,74.0,74.0,69.0,69.0,80.0,0.0,86.0,0.0,70.0,0.0,64.0,0.0,81.0,0.0,1
B2BC792FXPvAibaEXe+1P/4gNbgrefoTGueuT4Wa,28.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.78,6.02,-1.0,7.93,7.04,-1.0,3.56,6.86,-1.0,5.54,6.81,5.5,5.77,5.49,-1.0,8.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.0,0.0,75.0,75.0,83.0,83.0,78.0,0.0,80.0,0.0,74.0,0.0,66.0,0.0,75.0,0.0,2
EE98DE11XPvAibaEXe+1P/4gNbgrecMcGsUFy/kO,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.33,6.57,-1.0,6.07,6.14,-1.0,7.58,6.69,-1.0,6.99,6.9,-1.0,7.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,0.0,83.0,83.0,63.0,63.0,68.0,0.0,87.0,0.0,77.0,0.0,72.0,0.0,66.0,0.0,1
182EDDDCXPvAibaEXe+1P/4gNbgredAYJhLzP30B,24.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.52,8.64,-1.0,8.71,8.44,-1.0,9.08,9.34,-1.0,9.15,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,88.0,88.0,79.0,79.0,88.0,0.0,100.0,0.0,90.0,0.0,77.0,0.0,78.0,0.0,0
F5705943XPvAibaEXe+1P/4gNbgreYZ1sK9mulny,28.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3,6.5,7.0,6.58,6.54,-1.0,4.86,5.55,-1.0,4.91,2.42,1.71,7.49,4.57,4.0,-1.0,5.62,-1.0,-1.0,-1.0,-1.0,-1.0,94.0,0.0,89.0,89.0,100.0,100.0,81.0,0.0,80.0,0.0,80.0,0.0,58.0,0.0,60.0,0.0,2
FE176735XPvAibaEXe+1P/4gNbgreQ94npTP4/sD,27.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.61,6.7,-1.0,5.89,6.74,-1.0,5.97,0.1,-1.0,1.06,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,0.0,48.0,48.0,54.0,54.0,61.0,0.0,47.0,0.0,35.0,0.0,0.0,0.0,20.0,0.0,4
B35C4D81XPvAibaEXe+4hxKfaQWuhMpsX+yPsJqX,24.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.5,4.16,-1.0,1.75,4.82,1.35,6.14,5.64,3.7,6.43,5.84,3.25,4.48,2.69,-1.0,4.31,2.0,3.6,-1.0,-1.0,-1.0,0.0,82.0,0.0,65.0,65.0,56.0,56.0,44.0,44.0,77.0,0.0,66.0,0.0,70.0,0.0,65.0,0.0,3
58E06BD3XPvAibaEXe+4hxKfaQWuhIL+w/2UgtML,26.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.11,6.39,7.25,7.37,7.22,-1.0,8.19,7.61,-1.0,7.52,8.61,-1.0,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.0,0.0,68.0,68.0,96.0,96.0,87.0,0.0,82.0,0.0,77.0,0.0,64.0,0.0,70.0,0.0,1
0A2744ACXPvAibaEXe+4hxKfaQWuhJdFGWeKvxxz,22.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.55,5.97,-1.0,6.23,7.25,7.0,7.21,7.2,8.1,7.89,8.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,0.0,69.0,69.0,63.0,63.0,76.0,76.0,75.0,0.0,69.0,0.0,76.0,0.0,65.0,0.0,1
51E1C3E0XPvAibaEXe+4hxKfaQWuhLp2zzmiiyRe,32.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.25,8.43,-1.0,7.76,8.48,-1.0,8.11,8.46,9.0,7.74,8.22,-1.0,7.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,93.0,93.0,85.0,85.0,85.0,85.0,74.0,0.0,80.0,0.0,80.0,0.0,62.0,0.0,0
BDEDD44DXPvAibaEXe+4hxKfaQWuhAQGSgtQEIOS,28.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.84,4.42,-1.0,5.3,1.78,-1.0,6.26,6.39,-1.0,3.11,4.1,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,75.0,75.0,70.0,70.0,51.0,0.0,5.0,0.0,75.0,0.0,64.0,0.0,42.0,0.0,3
BC40EF90XPvAibaEXe+4hxKfaQWuhCn4CgCxF0TJ,25.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.86,7.17,-1.0,7.12,7.57,-1.0,8.41,7.74,-1.0,7.88,7.97,-1.0,8.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.0,0.0,96.0,96.0,85.0,85.0,94.0,0.0,96.0,0.0,82.0,0.0,58.0,0.0,78.0,0.0,1
530FE4E9XPvAibaEXe+4hxKfaQWuhFsElpA2NjHn,26.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.95,5.26,-1.0,5.38,6.67,7.05,4.58,4.72,-1.0,4.13,6.21,5.35,6.56,6.37,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,80.0,80.0,67.0,67.0,76.0,0.0,71.0,0.0,65.0,0.0,69.0,0.0,66.0,0.0,2
3E756495XPvAibaEXe9P07hcrvmhCa0nLHGm6qSN,29.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.5,2.45,-1.0,3.58,2.26,3.3,5.66,3.25,7.75,2.67,4.33,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,0.0,63.0,63.0,64.0,64.0,55.0,0.0,15.0,0.0,59.0,0.0,58.0,0.0,43.0,0.0,4
53D6B6A5XPvAibaEXe9P07hcrvmhCdWEvna10bwL,23.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.16,2.82,0.6,4.15,4.56,5.3,4.8,3.08,4.62,5.5,4.57,4.89,4.08,3.08,5.44,4.87,1.81,-1.0,0.88,-1.0,-1.0,-1.0,64.0,0.0,37.0,37.0,30.0,30.0,35.0,35.0,67.0,0.0,52.0,0.0,65.0,0.0,48.0,0.0,4
981C7989XPvAibaEXe9P07hcrvmhCcxHupzWlaJ2,27.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.32,7.63,8.0,7.62,7.43,-1.0,5.53,5.65,8.5,5.43,7.86,6.0,6.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,86.0,86.0,83.0,83.0,83.0,0.0,65.0,0.0,67.0,0.0,66.0,0.0,70.0,0.0,1
F8E79C58XPvAibaEXe9P07hcrvmhCRobNyHYqD/N,23.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.14,4.89,-1.0,5.47,5.39,-1.0,6.97,3.03,5.4,6.55,5.66,-1.0,5.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,0.0,61.0,61.0,87.0,87.0,51.0,51.0,83.0,0.0,59.0,0.0,73.0,0.0,52.0,0.0,2
538FDEFEXPvAibaEXe9P07hcrvmhCe3unM2XvNXE,27.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.61,7.84,-1.0,8.24,8.49,-1.0,8.75,8.38,-1.0,8.89,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,0.0,78.0,78.0,98.0,98.0,84.0,0.0,100.0,0.0,85.0,0.0,75.0,0.0,79.0,0.0,0
8B7499D5XPvAibaEXe9P07hcrvmhCcn1vUPlZj5m,26.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.33,5.39,-1.0,6.62,6.98,7.1,6.76,6.87,-1.0,7.12,7.93,-1.0,8.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93.0,0.0,74.0,74.0,85.0,85.0,83.0,0.0,76.0,0.0,77.0,0.0,64.0,0.0,73.0,0.0,2
0F6FD99FXPvAibaEXe9hPQQhQOOPydGyiKRryin1,26.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.95,6.95,-1.0,6.86,6.63,-1.0,5.96,6.44,-1.0,6.13,7.11,-1.0,8.0,6.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.0,0.0,88.0,88.0,78.0,78.0,53.0,0.0,41.0,0.0,74.0,0.0,66.0,0.0,62.0,0.0,2
64E9FDE3XPvAibaEXe9hPQQhQOOPyStw/R4lOHbB,29.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.43,7.63,-1.0,7.75,8.05,-1.0,8.0,7.55,-1.0,6.75,9.14,7.0,8.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,0.0,76.0,76.0,87.0,87.0,79.0,0.0,86.0,0.0,74.0,0.0,66.0,0.0,77.0,0.0,1
31344271XPvAibaEXe9hPQQhQOOPyQ/T6/YpD1bo,23.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,5.93,4.0,3.81,4.46,5.1,5.12,4.69,6.38,6.46,6.23,5.8,4.94,6.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,0.0,83.0,83.0,62.0,62.0,76.0,76.0,85.0,0.0,59.0,0.0,68.0,0.0,66.0,0.0,2
0ECFDCE2XPvAibaEXe9hPQQhQOOPyenrlTjJyLmh,26.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.05,7.47,-1.0,8.1,9.08,-1.0,8.68,8.9,-1.0,8.99,8.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,90.0,90.0,91.0,91.0,100.0,0.0,95.0,0.0,90.0,0.0,73.0,0.0,75.0,0.0,0
83845261XPvAibaEXe9hPQQhQOOPyYvq0zhwjv2w,29.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.61,8.55,-1.0,8.23,8.56,-1.0,9.26,9.33,-1.0,9.47,9.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,86.0,0.0,89.0,0.0,0
02FA9B28XPvAibaEXe9hPQQhQOOPyX9iSjJX1yiu,23.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.84,0.78,-1.0,4.75,0.21,-1.0,3.19,5.98,4.0,4.3,1.75,2.65,4.81,0.86,-1.0,0.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,0.0,48.0,48.0,54.0,54.0,-24.0,0.0,24.0,0.0,10.0,0.0,30.0,0.0,15.0,0.0,4
952C9BD7XPvAibaEXe9hPQQhQOOPyVKuFZF5BlyS,24.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.41,2.93,3.0,3.89,3.31,0.0,4.32,5.08,0.18,5.44,7.2,4.97,6.19,5.97,5.21,2.62,5.95,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,73.0,73.0,69.0,69.0,45.0,45.0,38.0,0.0,64.0,0.0,74.0,0.0,69.0,0.0,2
