mssv,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
D6B46D15XPvAibaEXe/Nok7qdNjJRgSNpIR21GKe,0.5349999999999999,0.615,0.5599999999999999,0.40800000000000003,0.394,0.6599999999999999,0.554,0.634,0.8400000000000001,0.6559999999999999,0.623,0.6599999999999999,0.765,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.64,0.64,0.71,0.51,0.66,0.54,0.74,0.76,0.75,0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D6CBA8B9XPvAibaEXe9w3p4OJXtSaL9uuW+eShrr,0.5660000000000001,0.495,0.595,0.5519999999999999,0.693,-1.0,0.72,0.743,-1.0,0.741,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.9,1.0,0.96,1.0,0.9,0.98,0.65,0.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D6D157E8XPvAibaEXe88UewilValgL0yb29Hy2of,0.709,0.623,-1.0,0.667,0.718,0.65,0.724,0.775,-1.0,0.792,0.744,-1.0,0.792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.75,0.61,0.82,0.69,0.64,0.76,0.65,0.6,0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D6D49AA7XPvAibaEXe9gcLLHJLBBnRYB6m6WhcfJ,0.637,0.5389999999999999,-1.0,0.626,0.706,-1.0,0.606,0.6809999999999999,-1.0,0.618,0.794,-1.0,0.682,0.2,-1.0,0.2,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.8,0.8,0.75,0.73,0.73,0.72,0.88,0.69,0.63,0.4375,0.6233766233766234,0.1111111111111111,-1.0,-1.0,-1.0
D6E9FF8EXPvAibaEXe9Qn7CFN++B7x9ny4GZ2680,0.613,0.615,-1.0,0.653,0.697,-1.0,0.758,0.752,-1.0,0.826,0.8150000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.67,0.75,0.76,0.75,0.88,0.74,0.81,0.85,0.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D6EC50FBXPvAibaEXe8K9VKm2afHLbphXNTsojae,0.619,0.6639999999999999,0.553,0.606,0.701,-1.0,0.644,0.679,-1.0,0.702,0.75,-1.0,0.491,0.701,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.56,0.44,0.63,0.5,0.76,0.8,0.8,0.8,0.8,0.83,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
D6F0A479XPvAibaEXe8l2SPBJihvxV6Q6eGE0WHI,0.262,0.385,0.51,0.421,0.313,0.36,0.33999999999999997,0.634,-1.0,0.47400000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.66,0.78,0.68,0.76,0.77,0.69,0.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D6F5BEF7XPvAibaEXe+MMervxP1vAHvM1MwhSFCY,0.7809999999999999,0.709,-1.0,0.8150000000000001,0.769,-1.0,0.761,0.8949999999999999,-1.0,0.867,0.767,-1.0,0.857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.83,0.9,0.9,0.9,0.9,0.95,1.0,1.0,0.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D6FB2161XPvAibaEXe8NoNh54Mn6M9V+6Pt1xCYu,0.589,0.476,-1.0,0.71,0.729,-1.0,0.741,0.702,-1.0,0.747,0.757,-1.0,0.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86,0.73,0.74,0.7,0.8,0.9,0.95,0.95,1.0,0.6,0.4125,0.45454545454545453,-1.0,-1.0,-1.0,-1.0
D706D8ECXPvAibaEXe+PmhPN+9CWczgahZuyerO1,0.629,0.44800000000000006,-1.0,0.583,0.7,0.1,0.577,0.659,-1.0,0.727,0.775,0.21000000000000002,0.7769999999999999,0.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.77,0.77,0.37,0.78,0.71,0.63,0.5,0.61,0.75,0.65,0.625,0.45454545454545453,-1.0,-1.0,-1.0,-1.0
D7116174XPvAibaEXe/8rx8cZm8Qsfwo9J8aB+h+,0.7230000000000001,0.682,-1.0,0.786,0.774,-1.0,0.788,0.806,-1.0,0.8160000000000001,0.836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.9,1.0,0.83,0.83,0.9,1.0,0.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D712BFCEXPvAibaEXe9MSDlNDFbYdstcpztF17Qf,0.388,0.32,0.61,0.603,0.591,0.666,0.622,0.7110000000000001,0.5900000000000001,0.7070000000000001,0.571,-1.0,0.6980000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.61,0.61,0.48,0.41,0.65,0.62,0.76,0.8,0.74,0.65,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
D7158B5EXPvAibaEXe8SnnwrtS3HXMyHNbfbuNZa,0.771,0.5,-1.0,0.8160000000000001,0.724,-1.0,0.743,0.817,-1.0,0.807,0.75,-1.0,0.8699999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.72,0.98,0.85,0.85,0.76,0.8,0.95,0.69,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D7159A63XPvAibaEXe/A1zCqCr2ya6HguW98vplu,0.589,0.333,-1.0,0.649,0.6900000000000001,0.53,0.746,0.764,-1.0,0.75,0.8029999999999999,-1.0,0.843,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.65,0.67,0.8,0.85,0.85,0.85,0.83,0.9,0.88,0.58,0.475,0.8051948051948052,-1.0,-1.0,-1.0,-1.0
D71709ADXPvAibaEXe9NdAclo3+sV7/dStJ9kNR5,0.678,0.29900000000000004,-1.0,0.778,0.663,-1.0,0.721,0.7070000000000001,-1.0,0.734,0.53,-1.0,0.548,0.429,-1.0,0.40099999999999997,0.10700000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,0.71,0.64,0.49,0.72,0.8,0.75,0.76,0.74,0.62,0.58,0.475,0.45454545454545453,-1.0,-1.0,-1.0,-1.0
D7243CEBXPvAibaEXe8kGcWiFCcO6XTZMUMoSVW9,0.6900000000000001,0.675,-1.0,0.687,0.645,0.5599999999999999,0.688,0.712,-1.0,0.736,0.0,-1.0,0.554,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.73,0.68,0.85,0.9,0.72,0.86,0.84,0.71,0.67,0.58,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
D758809CXPvAibaEXe+k2gCw0RZzlczZZcWPoQbI,0.736,0.791,-1.0,0.744,0.675,-1.0,0.739,0.748,-1.0,0.794,0.834,-1.0,0.8779999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.76,0.68,0.68,0.66,0.65,0.8,0.65,0.68,0.6,0.5,0.4125,-1.0,-1.0,-1.0,-1.0,-1.0
D76BAB82XPvAibaEXe+sfU1lcH9y38iOPNn1vZ72,0.534,0.747,-1.0,0.6719999999999999,0.769,-1.0,0.807,0.748,-1.0,0.788,0.844,-1.0,0.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69,0.84,0.84,0.8,0.8,0.78,0.67,0.68,0.64,0.7,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
D77BA55CXPvAibaEXe97wmuqTYuV7ZzXGRkYG5x/,0.758,0.759,-1.0,0.828,0.8109999999999999,-1.0,0.787,0.851,-1.0,0.917,0.969,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6,0.75,0.86,0.85,0.76,0.8,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D78141E5XPvAibaEXe9j81k8MH0oJ4zch8KMTSfQ,0.637,0.638,-1.0,0.592,0.658,0.909,0.696,0.6809999999999999,-1.0,0.602,0.737,0.9800000000000001,0.742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.76,0.76,0.84,0.84,0.71,0.69,0.6,0.74,0.76,0.85,0.725,0.7792207792207793,-1.0,-1.0,-1.0,-1.0
D78C5CEAXPvAibaEXe+M8JaUhbJyefbGwLnKhrRd,0.85,0.791,-1.0,0.8400000000000001,0.826,-1.0,0.842,0.852,-1.0,0.868,0.8949999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.93,0.96,0.9,0.85,1.0,1.0,1.0,1.0,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D78CCA63XPvAibaEXe/M+/uAwVeHhFsvW6Nr7w4b,0.5559999999999999,0.6900000000000001,0.6799999999999999,0.567,0.635,-1.0,0.678,0.495,-1.0,0.329,0.5309999999999999,-1.0,0.662,0.0,-1.0,0.42000000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9,1.0,0.95,0.86,0.79,0.53,0.67,0.8,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
D7947438XPvAibaEXe9XrYsEpevBo8LLnPXfgpYn,0.528,0.686,-1.0,0.74,0.7150000000000001,-1.0,0.52,0.6849999999999999,-1.0,0.5469999999999999,0.579,-1.0,0.662,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.68,0.83,0.85,0.9,0.79,0.8,0.62,0.62,0.69,0.78,0.475,0.7662337662337663,-1.0,-1.0,-1.0,-1.0
D798FB1BXPvAibaEXe92CdOgj+Qa/RF6cGtj1Bzl,0.718,0.689,-1.0,0.82,0.71,-1.0,0.773,0.8089999999999999,-1.0,0.8220000000000001,0.8800000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.91,0.85,1.0,1.0,0.99,0.9,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D7A6B816XPvAibaEXe9Veo8epKbTmIWw8bry+I3P,0.6559999999999999,0.655,0.9,0.689,0.6679999999999999,-1.0,0.8130000000000001,0.739,0.6950000000000001,0.788,0.8210000000000001,-1.0,-1.0,0.817,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.89,0.84,0.76,0.84,0.9,0.8,0.76,0.75,0.5,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D7BA5D0BXPvAibaEXe+QrwS/gm46TctSGa50GzxN,0.742,0.8320000000000001,-1.0,0.8630000000000001,0.841,-1.0,0.893,0.8470000000000001,-1.0,0.843,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.81,0.76,0.89,1.0,1.0,1.0,0.96,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D7CA94CBXPvAibaEXe/1obfbwrsd5+Nef5NC1QiZ,0.744,0.335,-1.0,0.766,0.716,-1.0,0.75,0.6,-1.0,0.752,0.775,-1.0,0.8640000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.68,0.68,0.45,0.82,0.82,0.71,0.7,0.76,0.8,0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D7DF9F37XPvAibaEXe9tdh69VvZt11DfSs5C1fSb,0.0,-1.0,-1.0,0.606,0.23900000000000002,-1.0,0.095,0.304,0.03,0.651,0.466,-1.0,0.6990000000000001,0.414,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.55,0.55,0.41,0.55,0.47,0.0,0.15,0.32,0.46,0.65,0.625,0.45454545454545453,-1.0,-1.0,-1.0,-1.0
D7FB5497XPvAibaEXe8u6ih8pRJJpIerf7oxzNGQ,0.795,0.786,-1.0,0.791,0.636,-1.0,0.8109999999999999,0.733,-1.0,0.763,0.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.87,1.0,1.0,0.9,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D8075964XPvAibaEXe8TrN3vUI8MaKIsr8wmfl7M,0.776,0.601,-1.0,0.659,0.6809999999999999,-1.0,0.826,0.833,-1.0,0.687,0.8779999999999999,-1.0,0.7809999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.72,0.72,0.76,0.52,0.59,0.64,0.75,0.76,0.75,0.65,0.625,-1.0,-1.0,-1.0,-1.0,-1.0
D80820A1XPvAibaEXe/5SY0P9d9+eLlBx9nL4U4E,0.454,0.472,0.671,0.437,0.271,-1.0,0.658,0.544,0.32999999999999996,0.42800000000000005,0.097,-1.0,0.44400000000000006,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.76,0.76,0.63,0.63,0.42,0.33,0.19,0.34,0.73,0.54,0.375,0.7142857142857143,0.1111111111111111,-1.0,-1.0,-1.0
D8170F2DXPvAibaEXe887JOjhk2RV94SG7zqAYGW,0.738,0.745,-1.0,0.8130000000000001,0.682,-1.0,0.808,0.8160000000000001,-1.0,0.737,0.736,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.9,0.78,0.78,0.96,0.73,0.75,0.88,0.65,0.75,0.5,-1.0,-1.0,-1.0,-1.0,-1.0
D8285E03XPvAibaEXe8NM1/5chXJmnvVs/ff8UsF,0.893,0.835,-1.0,0.8310000000000001,0.817,-1.0,0.861,0.837,-1.0,0.884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D83CDF34XPvAibaEXe9iov3KWPg5dV+r38ZhFHqa,0.907,0.718,-1.0,0.8109999999999999,0.616,-1.0,0.562,0.738,-1.0,0.72,0.883,-1.0,0.9109999999999999,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.82,0.56,0.75,0.9,0.9,0.95,0.85,0.79,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D83EFD4FXPvAibaEXe9+3TdUbRXdLYgbcoIsFK3z,0.536,0.512,-1.0,0.6900000000000001,0.717,-1.0,0.709,0.622,-1.0,0.8300000000000001,0.771,-1.0,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.8,0.9,0.9,0.88,0.87,1.0,1.0,0.81,0.66,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
D84D64C5XPvAibaEXe9e953jV3NnLqLiroz2mvDZ,0.713,0.688,-1.0,0.729,0.732,-1.0,0.8019999999999999,0.8160000000000001,-1.0,0.761,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.85,0.75,0.89,0.77,0.81,1.0,0.99,0.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D851F501XPvAibaEXe/7NEQj7YafNAZb+v9daEH+,0.503,0.42800000000000005,-1.0,0.588,0.562,-1.0,0.662,0.642,0.9400000000000001,0.611,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.71,0.84,0.79,0.87,0.81,0.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D859AB46XPvAibaEXe/a3PM8AP2NgzCjTVS86e9w,0.653,0.5740000000000001,-1.0,0.628,0.725,0.805,0.73,0.736,-1.0,0.708,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.64,0.64,0.63,0.77,0.65,0.66,0.45,0.8,0.74,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D8631DA8XPvAibaEXe8JNpgMW2c4ULzeQgr5A+5Q,0.8390000000000001,0.817,-1.0,0.8039999999999999,0.9039999999999999,-1.0,0.908,0.933,-1.0,0.9289999999999999,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.9,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D86BB62EXPvAibaEXe/v5x/h23myCdVDMENwOHHV,0.833,0.763,-1.0,0.8220000000000001,0.782,-1.0,0.133,0.808,-1.0,0.788,0.8019999999999999,-1.0,0.8800000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66,0.7,0.76,0.75,0.68,0.68,0.74,0.76,0.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D87C4275XPvAibaEXe9iov3KWPg5dbSErq4/2nbL,0.775,0.609,-1.0,0.644,0.516,-1.0,0.624,0.644,-1.0,0.712,0.6519999999999999,-1.0,0.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.98,0.85,0.73,0.76,0.9,0.95,0.86,0.8,0.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D8A433FEXPvAibaEXe/9XMaU/9dsP4HOIzNsbFZq,0.713,0.648,-1.0,0.73,0.738,-1.0,0.765,0.757,0.8800000000000001,0.744,0.825,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.74,0.74,0.9,0.9,0.8,0.7,0.66,0.88,0.8,0.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D8B465BDXPvAibaEXe8wj1bWOnrKYRtz/y+nJUde,0.9289999999999999,0.829,-1.0,0.808,0.922,-1.0,0.788,0.8789999999999999,-1.0,0.742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.78,0.83,1.0,1.0,1.0,0.91,0.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D8B81312XPvAibaEXe/PGAaNNWvbUIfmRv3bR2wn,0.65,0.658,0.7,0.589,0.799,0.8300000000000001,0.8009999999999999,0.611,-1.0,0.6849999999999999,0.808,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69,0.77,0.77,0.91,0.91,0.84,0.84,0.95,0.64,0.66,0.6875,-1.0,-1.0,-1.0,-1.0,-1.0
D8C5E6AEXPvAibaEXe+XQbEHiLBIRcv+3+egRe9e,0.76,0.6980000000000001,-1.0,0.775,0.728,-1.0,0.6839999999999999,0.843,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.94,0.71,0.85,0.9,0.86,0.85,0.96,0.66,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D8E39F03XPvAibaEXe88G96lR9q/HT9qRGKkXQxj,0.6900000000000001,0.606,-1.0,0.6719999999999999,0.721,0.5900000000000001,0.62,0.263,-1.0,0.524,0.39,-1.0,0.514,0.43499999999999994,-1.0,0.29,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.66,0.9,0.9,0.83,0.63,0.84,0.61,0.62,0.63,0.4375,0.45454545454545453,-1.0,-1.0,-1.0,-1.0
D8EC2478XPvAibaEXe+55g1kTuqhA2eis2lWAxqZ,0.825,0.717,-1.0,0.762,0.728,-1.0,0.696,0.6559999999999999,-1.0,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86,0.94,0.86,0.87,0.85,0.67,0.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D907516FXPvAibaEXe+JF4o+SEKcGHJ11J0czGJq,0.592,0.353,0.75,0.611,0.394,0.0,0.182,0.013000000000000001,0.8310000000000001,0.75,0.607,-1.0,0.613,0.525,-1.0,0.572,0.609,-1.0,0.46699999999999997,-1.0,-1.0,-1.0,0.81,0.86,0.73,0.71,0.85,0.7,0.79,0.81,0.64,0.62,0.5875,0.6363636363636364,0.1111111111111111,-1.0,-1.0,-1.0
D91E5619XPvAibaEXe8G+DN2/i3pr/E/gR0jHz1z,0.46399999999999997,0.5740000000000001,-1.0,0.659,0.666,-1.0,0.643,0.629,-1.0,0.6950000000000001,0.8029999999999999,-1.0,0.794,-1.0,-1.0,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.57,0.62,0.8,0.75,0.76,0.75,0.77,0.81,0.7,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D927835DXPvAibaEXe/FR4/Q8QxXrZPuKoK0CAk5,0.7809999999999999,0.7929999999999999,-1.0,0.834,0.874,-1.0,0.819,0.76,-1.0,0.8320000000000001,0.0,-1.0,0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.85,0.88,1.0,1.0,0.94,1.0,0.86,0.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D927C6BDXPvAibaEXe+3bWVxnzRRwODgnpt4X5dt,0.643,0.667,-1.0,0.721,0.71,-1.0,0.714,0.702,-1.0,0.7969999999999999,-1.0,-1.0,0.7809999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.88,0.78,0.8,0.85,0.88,0.79,0.63,0.79,0.66,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D92EAF87XPvAibaEXe8+PBTAPRlCY25VB5See4G0,0.358,0.523,0.5599999999999999,0.501,0.202,0.184,0.52,0.577,0.77,0.632,0.678,0.8400000000000001,0.5730000000000001,0.363,-1.0,0.678,0.544,-1.0,0.8099999999999999,-1.0,-1.0,-1.0,0.65,0.58,0.6,0.51,0.66,0.75,0.76,0.75,0.54,0.5,0.475,0.5064935064935064,-1.0,-1.0,-1.0,-1.0
D9303362XPvAibaEXe8oT/p9f7Hpvc75IO73a7zN,0.8,0.708,-1.0,0.747,0.757,-1.0,0.776,0.7929999999999999,-1.0,0.8029999999999999,0.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.81,0.85,0.84,0.79,0.82,0.91,0.95,0.97,0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D935D44EXPvAibaEXe+Ld9vP5I9+1gXwJ/3b2rj/,0.755,0.606,-1.0,0.783,-1.0,-1.0,0.75,0.732,-1.0,0.732,0.64,-1.0,-1.0,0.7030000000000001,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.87,0.82,0.66,0.8,0.8,0.76,0.75,0.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D937E587XPvAibaEXe80vzpG0swkn7/HxEtwg03n,0.744,0.8550000000000001,-1.0,0.768,0.772,-1.0,0.795,0.852,-1.0,0.845,0.884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9,0.8,1.0,0.89,0.93,0.91,1.0,0.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D93973F0XPvAibaEXe9MSDlNDFbYdv+00TzAQCSX,0.697,0.841,-1.0,0.7150000000000001,0.716,-1.0,0.765,0.852,-1.0,0.794,0.8480000000000001,-1.0,0.8300000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69,0.69,0.8,0.8,0.87,0.69,0.6,0.8,0.73,0.68,0.5625,-1.0,-1.0,-1.0,-1.0,-1.0
D9565354XPvAibaEXe8p5yvHQtPESzTmX0vQwzvn,0.818,0.717,-1.0,0.794,0.722,-1.0,0.73,0.783,-1.0,0.748,0.787,-1.0,0.8029999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.71,0.71,0.78,0.9,0.75,0.64,0.76,0.8,0.75,0.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
D96D5B08XPvAibaEXe+y4Ivhjp8SxknZnga0iClh,0.595,0.38,0.65,0.648,0.735,0.9199999999999999,0.757,0.605,-1.0,0.682,0.752,0.725,0.776,0.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.59,0.59,0.63,0.63,0.78,0.77,0.65,0.58,0.43,0.7,0.7792207792207793,-1.0,-1.0,-1.0,-1.0
D97D3A91XPvAibaEXe+65Is9PO18G0d0cJRrkVRA,0.6849999999999999,0.438,-1.0,0.71,0.725,-1.0,0.6759999999999999,0.729,-1.0,0.739,0.718,0.24,0.702,0.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.94,0.7,0.66,0.72,0.73,0.68,0.8,0.75,1.0,0.54,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
D97EBB07XPvAibaEXe+Cg1ybKXIqQcRvB9VkC/r9,0.42800000000000005,0.558,-1.0,0.572,0.626,0.5,0.442,0.534,-1.0,0.445,0.625,-1.0,0.258,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8,0.75,0.79,0.75,0.66,0.75,0.66,0.77,0.58,0.58,0.475,-1.0,-1.0,-1.0,-1.0,-1.0
D9987866XPvAibaEXe+5AEinM7he3nNXvaIkjIqo,0.461,0.197,-1.0,0.382,0.541,0.5900000000000001,0.5900000000000001,0.45199999999999996,0.67,0.642,0.646,-1.0,0.6809999999999999,0.393,-1.0,0.0,0.53,0.79,-1.0,-1.0,-1.0,-1.0,0.62,0.69,0.6,0.8,0.79,0.75,0.87,0.82,0.86,0.58,0.5375,0.6363636363636364,0.1111111111111111,-1.0,-1.0,-1.0
D99A702AXPvAibaEXe/t9ok6w7D83eHVw1ZeuQP4,0.6980000000000001,0.671,-1.0,0.796,0.761,-1.0,0.792,0.772,-1.0,0.852,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.95,1.0,0.73,0.68,0.83,0.93,0.8,0.78,0.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
